TransactionID,isFraud_pred,fraud_proba
4026180,0,1e-04
4026181,0,0.0428
4026182,0,0.0129
4026183,1,0.7476
4026184,0,0.0005
4026185,0,0.0
4026186,0,1e-04
4026187,0,0.0
4026188,0,0.0103
4026189,0,0.0004
4026190,0,0.0005
4026191,0,0.0017
4026192,0,0.0993
4026193,0,0.0606
4026194,0,0.0672
4026195,0,0.0131
4026196,0,0.0118
4026197,0,0.0059
4026198,0,0.0002
4026199,0,0.0015
4026200,0,0.0002
4026201,0,0.0037
4026202,0,0.013
4026203,0,0.0042
4026204,0,0.0029
4026205,0,0.0003
4026206,0,0.0003
4026207,0,0.014
4026208,0,0.0067
4026209,0,0.0905
4026210,0,0.0112
4026211,0,0.0224
4026212,0,0.0319
4026213,0,0.0011
4026214,0,0.0077
4026215,0,0.0154
4026216,0,0.1
4026217,0,1e-04
4026218,0,0.0121
4026219,0,0.0
4026220,0,0.0005
4026221,0,0.0033
4026222,0,1e-04
4026223,0,0.0145
4026224,0,1e-04
4026225,0,0.006
4026226,0,0.0006
4026227,0,0.0002
4026228,0,0.0015
4026229,0,0.0
4026230,0,0.0008
4026231,0,0.0
4026232,0,0.0033
4026233,0,0.002
4026234,0,0.0006
4026235,0,0.0033
4026236,0,0.0019
4026237,0,0.0099
4026238,0,0.0891
4026239,0,0.0123
4026240,0,0.0516
4026241,0,0.0006
4026242,0,0.0054
4026243,0,0.0022
4026244,0,0.0293
4026245,0,0.0002
4026246,0,0.0009
4026247,0,1e-04
4026248,0,0.0005
4026249,0,0.1511
4026250,0,0.0015
4026251,0,0.0039
4026252,0,1e-04
4026253,0,0.0284
4026254,0,0.0002
4026255,0,0.0021
4026256,0,0.0267
4026257,0,0.001
4026258,0,0.0019
4026259,0,0.0
4026260,1,0.8052
4026261,0,1e-04
4026262,0,1e-04
4026263,0,0.0142
4026264,1,0.6659
4026265,0,0.0036
4026266,0,0.0006
4026267,0,0.0021
4026268,0,0.0093
4026269,0,0.0016
4026270,0,0.0106
4026271,0,0.0004
4026272,0,0.0011
4026273,0,0.0024
4026274,0,0.0003
4026275,0,0.0009
4026276,0,0.0004
4026277,0,0.0
4026278,0,0.0025
4026279,0,0.0004
4026280,0,0.0003
4026281,0,0.001
4026282,1,0.6101
4026283,1,0.8835
4026284,0,0.0106
4026285,0,1e-04
4026286,1,0.9905
4026287,0,0.013
4026288,1,0.9933
4026289,0,1e-04
4026290,0,0.0074
4026291,0,0.0
4026292,0,0.0147
4026293,0,1e-04
4026294,0,0.0843
4026295,0,0.0036
4026296,1,0.9965
4026297,0,0.0039
4026298,0,1e-04
4026299,0,0.003
4026300,0,0.0068
4026301,0,0.0011
4026302,0,0.0013
4026303,0,0.0002
4026304,0,0.0039
4026305,1,0.9947
4026306,0,0.0014
4026307,0,0.0002
4026308,1,0.995
4026309,0,0.0005
4026310,0,0.0016
4026311,0,0.0007
4026312,0,0.0009
4026313,0,0.0021
4026314,0,0.0004
4026315,0,0.0002
4026316,0,0.0078
4026317,0,0.0017
4026318,1,0.9965
4026319,0,0.0015
4026320,0,0.0423
4026321,0,0.0006
4026322,0,0.002
4026323,1,0.9963
4026324,0,0.0005
4026325,0,0.0004
4026326,0,0.0012
4026327,0,0.004
4026328,0,1e-04
4026329,0,0.0075
4026330,0,0.0357
4026331,0,0.0008
4026332,0,0.0002
4026333,0,0.079
4026334,0,0.0
4026335,0,0.0017
4026336,0,0.3249
4026337,0,0.0009
4026338,0,1e-04
4026339,0,0.0142
4026340,0,0.0035
4026341,0,0.0117
4026342,0,0.0086
4026343,0,0.0017
4026344,0,0.1179
4026345,0,0.0003
4026346,0,0.0121
4026347,0,0.0046
4026348,0,0.0016
4026349,0,0.0107
4026350,1,0.752
4026351,0,0.003
4026352,0,0.3182
4026353,0,0.0053
4026354,0,0.0
4026355,0,0.0156
4026356,0,0.0015
4026357,0,0.0056
4026358,0,0.066
4026359,0,0.0068
4026360,0,0.0004
4026361,0,0.0252
4026362,0,0.0017
4026363,0,0.0108
4026364,0,0.217
4026365,0,0.0005
4026366,0,0.004
4026367,0,0.0002
4026368,1,0.9733
4026369,0,0.0069
4026370,1,0.9999
4026371,0,0.0056
4026372,0,0.007
4026373,0,0.0024
4026374,0,0.0137
4026375,0,0.0009
4026376,0,0.0004
4026377,0,0.0028
4026378,0,0.0476
4026379,0,0.0007
4026380,0,0.0012
4026381,0,0.0022
4026382,0,0.0011
4026383,0,1e-04
4026384,0,0.0003
4026385,0,1e-04
4026386,0,0.0217
4026387,0,0.0
4026388,0,0.0007
4026389,0,0.0011
4026390,0,0.0003
4026391,0,0.0015
4026392,0,0.0212
4026393,0,0.0004
4026394,0,0.0032
4026395,0,0.0006
4026396,0,0.0033
4026397,0,0.0134
4026398,0,0.0018
4026399,0,0.0
4026400,0,0.0017
4026401,0,0.0037
4026402,0,0.0063
4026403,0,0.0554
4026404,0,0.0188
4026405,0,0.0026
4026406,0,1e-04
4026407,0,0.002
4026408,0,0.001
4026409,0,0.001
4026410,0,0.0031
4026411,0,0.0083
4026412,0,0.0006
4026413,0,0.0023
4026414,0,0.0002
4026415,0,0.0011
4026416,0,0.0211
4026417,0,0.0003
4026418,0,0.0167
4026419,0,0.0037
4026420,0,0.0005
4026421,0,0.0135
4026422,0,0.006
4026423,0,0.0007
4026424,0,0.018
4026425,0,0.0009
4026426,0,0.0029
4026427,0,0.0022
4026428,0,0.0015
4026429,0,0.0062
4026430,0,1e-04
4026431,0,0.0094
4026432,0,0.005
4026433,0,0.0089
4026434,0,0.0035
4026435,0,0.006
4026436,0,1e-04
4026437,0,1e-04
4026438,0,0.0359
4026439,0,0.001
4026440,0,0.0006
4026441,0,0.0024
4026442,0,0.0006
4026443,0,0.0003
4026444,0,0.0321
4026445,0,0.0079
4026446,0,1e-04
4026447,0,0.0018
4026448,0,0.0014
4026449,0,0.004
4026450,0,0.0005
4026451,0,0.001
4026452,0,0.0143
4026453,0,0.0088
4026454,0,0.0013
4026455,0,0.0039
4026456,0,0.0032
4026457,0,0.0153
4026458,0,0.0032
4026459,0,0.002
4026460,0,0.0038
4026461,0,0.0093
4026462,0,0.0012
4026463,0,0.0558
4026464,0,0.0786
4026465,0,0.0
4026466,0,0.0018
4026467,0,0.0128
4026468,0,0.0492
4026469,0,0.023
4026470,1,0.9251
4026471,0,0.001
4026472,1,0.9888
4026473,0,0.0017
4026474,1,0.9974
4026475,0,0.0074
4026476,1,0.9764
4026477,0,0.0007
4026478,0,0.0029
4026479,1,0.9911
4026480,0,0.0029
4026481,0,0.0004
4026482,0,0.005
4026483,0,0.005
4026484,0,0.2403
4026485,0,0.0008
4026486,0,0.0939
4026487,0,0.0413
4026488,0,0.0449
4026489,0,0.0002
4026490,1,0.9955
4026491,0,1e-04
4026492,0,0.0037
4026493,0,0.0029
4026494,0,0.0013
4026495,0,0.0014
4026496,0,0.002
4026497,0,0.0
4026498,0,0.1095
4026499,0,0.0
4026500,0,0.0789
4026501,1,0.5912
4026502,1,0.5884
4026503,0,0.0005
4026504,1,0.5239
4026505,0,0.4262
4026506,0,0.4368
4026507,1,0.7462
4026508,1,0.8159
4026509,1,0.6781
4026510,0,0.4913
4026511,0,0.4041
4026512,0,0.0012
4026513,0,0.0002
4026514,0,0.0017
4026515,0,0.0012
4026516,0,0.0037
4026517,0,0.0385
4026518,0,0.0006
4026519,0,0.0036
4026520,0,0.0083
4026521,0,0.0192
4026522,0,0.0062
4026523,0,0.0003
4026524,0,0.0036
4026525,0,0.0004
4026526,0,0.0023
4026527,0,0.0322
4026528,0,0.006
4026529,0,0.0005
4026530,0,0.0008
4026531,0,0.0337
4026532,0,0.0675
4026533,0,0.0014
4026534,0,0.0002
4026535,1,0.8845
4026536,1,0.9986
4026537,0,0.02
4026538,0,0.027
4026539,0,1e-04
4026540,0,0.0018
4026541,0,1e-04
4026542,0,0.4506
4026543,0,0.007
4026544,0,1e-04
4026545,0,0.0017
4026546,0,0.0004
4026547,0,0.0003
4026548,0,0.0095
4026549,0,0.0009
4026550,0,1e-04
4026551,0,0.0118
4026552,0,0.2118
4026553,0,0.0025
4026554,0,0.0014
4026555,0,0.0159
4026556,0,0.0008
4026557,0,0.01
4026558,0,0.001
4026559,0,0.0654
4026560,0,0.0
4026561,0,0.0033
4026562,0,0.0089
4026563,0,0.0004
4026564,0,0.129
4026565,0,0.0098
4026566,0,0.0113
4026567,0,0.0016
4026568,0,0.107
4026569,0,0.001
4026570,0,0.0052
4026571,0,0.0046
4026572,0,1e-04
4026573,0,0.0044
4026574,0,0.0002
4026575,0,0.0004
4026576,0,0.0089
4026577,0,0.0043
4026578,0,0.0091
4026579,0,0.0005
4026580,1,0.543
4026581,1,0.8013
4026582,0,1e-04
4026583,0,0.0002
4026584,0,0.0008
4026585,0,0.0018
4026586,0,0.0011
4026587,0,0.0002
4026588,0,0.0028
4026589,0,0.0007
4026590,0,0.0039
4026591,0,0.0029
4026592,0,0.0071
4026593,0,1e-04
4026594,0,0.0129
4026595,0,0.0407
4026596,0,0.04
4026597,0,0.0151
4026598,0,0.0363
4026599,0,0.0003
4026600,0,0.0384
4026601,0,0.0005
4026602,0,0.0028
4026603,0,0.0074
4026604,0,0.0
4026605,1,0.992
4026606,0,0.0015
4026607,0,0.0018
4026608,0,0.0039
4026609,0,0.0079
4026610,0,0.0056
4026611,0,0.0004
4026612,0,0.0017
4026613,0,0.1133
4026614,0,0.0005
4026615,0,0.004
4026616,0,0.33
4026617,0,0.003
4026618,0,0.082
4026619,0,0.0058
4026620,0,0.0005
4026621,0,0.0119
4026622,0,0.0024
4026623,0,0.0025
4026624,0,0.0095
4026625,0,0.0003
4026626,0,0.0056
4026627,0,0.0013
4026628,0,0.0062
4026629,0,0.0007
4026630,0,0.0002
4026631,0,0.0027
4026632,0,0.0024
4026633,0,0.0022
4026634,0,0.0006
4026635,0,0.0025
4026636,0,0.0007
4026637,0,0.0173
4026638,0,0.1495
4026639,0,0.0003
4026640,0,0.0092
4026641,0,0.0089
4026642,0,0.0149
4026643,0,0.0311
4026644,0,0.0002
4026645,0,0.0027
4026646,0,0.304
4026647,0,0.0047
4026648,0,0.0033
4026649,0,0.0093
4026650,0,0.0007
4026651,1,0.8969
4026652,1,0.9537
4026653,0,0.0021
4026654,0,0.0003
4026655,0,0.0037
4026656,1,0.9574
4026657,0,0.0011
4026658,0,1e-04
4026659,0,0.0076
4026660,0,1e-04
4026661,0,0.0002
4026662,0,0.0002
4026663,0,0.0164
4026664,0,0.0009
4026665,0,0.0025
4026666,0,0.0028
4026667,0,0.0007
4026668,0,0.0
4026669,0,0.0007
4026670,0,0.0015
4026671,0,0.0038
4026672,0,0.0002
4026673,0,0.0023
4026674,0,1e-04
4026675,0,0.0
4026676,0,0.004
4026677,0,0.0012
4026678,0,0.0019
4026679,0,0.0014
4026680,0,0.0047
4026681,0,0.0048
4026682,0,0.0
4026683,0,0.1186
4026684,0,0.0002
4026685,0,0.0
4026686,0,0.0046
4026687,0,0.0007
4026688,0,0.0214
4026689,0,0.0027
4026690,0,1e-04
4026691,0,0.0
4026692,0,0.001
4026693,0,1e-04
4026694,0,1e-04
4026695,0,0.0018
4026696,0,0.001
4026697,0,0.0002
4026698,0,1e-04
4026699,0,0.0018
4026700,0,0.0064
4026701,0,0.0
4026702,0,0.005
4026703,0,0.0063
4026704,0,0.0029
4026705,0,0.005
4026706,0,0.0005
4026707,0,0.0077
4026708,0,0.0015
4026709,0,0.0
4026710,0,0.0016
4026711,0,0.0
4026712,0,0.0104
4026713,0,0.0002
4026714,0,0.0095
4026715,0,0.0086
4026716,0,0.012
4026717,0,1e-04
4026718,0,0.0003
4026719,0,0.0
4026720,0,0.0026
4026721,0,0.0053
4026722,0,0.0004
4026723,0,0.001
4026724,0,0.0002
4026725,0,0.0
4026726,0,0.0045
4026727,0,1e-04
4026728,0,0.0021
4026729,0,1e-04
4026730,0,0.0003
4026731,0,0.0003
4026732,0,0.0047
4026733,0,0.0
4026734,0,0.0005
4026735,0,0.0006
4026736,0,0.0109
4026737,0,0.0002
4026738,0,0.005
4026739,0,0.0011
4026740,0,0.0003
4026741,0,0.0054
4026742,0,0.001
4026743,0,0.0
4026744,0,0.0005
4026745,0,0.0055
4026746,0,0.0002
4026747,0,0.0007
4026748,0,0.0071
4026749,0,0.3234
4026750,0,0.001
4026751,0,0.0002
4026752,0,0.0007
4026753,0,0.0014
4026754,0,0.0011
4026755,0,0.0003
4026756,0,0.0038
4026757,0,0.0003
4026758,0,0.0037
4026759,0,0.0311
4026760,0,0.0004
4026761,0,0.0042
4026762,0,0.0013
4026763,0,0.0815
4026764,0,0.0052
4026765,0,0.0005
4026766,0,0.0015
4026767,0,0.005
4026768,0,0.0031
4026769,0,0.0005
4026770,0,0.0314
4026771,0,0.0036
4026772,0,0.0126
4026773,0,0.0015
4026774,0,0.0003
4026775,0,1e-04
4026776,0,0.219
4026777,0,0.0063
4026778,0,0.001
4026779,0,0.0592
4026780,0,0.0003
4026781,0,0.0013
4026782,0,0.0011
4026783,0,0.0004
4026784,0,0.0002
4026785,0,0.0081
4026786,0,0.0045
4026787,0,1e-04
4026788,0,0.0004
4026789,0,0.0002
4026790,0,0.0054
4026791,0,0.0065
4026792,0,1e-04
4026793,0,1e-04
4026794,0,0.0092
4026795,0,0.0552
4026796,0,0.001
4026797,0,0.0044
4026798,0,0.0009
4026799,0,0.0092
4026800,0,0.0081
4026801,0,0.0004
4026802,0,0.0015
4026803,0,0.0007
4026804,0,1e-04
4026805,0,0.0013
4026806,0,0.0007
4026807,0,0.0021
4026808,0,0.0
4026809,0,0.0006
4026810,0,0.0859
4026811,0,0.0002
4026812,0,0.0018
4026813,0,0.0008
4026814,0,0.0005
4026815,0,0.0003
4026816,0,0.0032
4026817,0,0.0003
4026818,0,0.0025
4026819,0,0.0012
4026820,0,0.0127
4026821,0,0.0004
4026822,0,0.0
4026823,0,0.0004
4026824,0,0.057
4026825,0,0.0013
4026826,0,0.0003
4026827,0,0.0035
4026828,0,0.0038
4026829,0,0.0002
4026830,0,0.0052
4026831,0,0.0019
4026832,0,0.0008
4026833,0,0.0
4026834,0,0.0007
4026835,0,1e-04
4026836,0,0.0007
4026837,0,0.0329
4026838,0,0.0002
4026839,0,0.0
4026840,0,0.0008
4026841,0,0.0004
4026842,0,0.0003
4026843,0,0.0054
4026844,0,0.0008
4026845,0,0.0004
4026846,0,0.0082
4026847,0,0.0
4026848,0,0.0002
4026849,0,0.0911
4026850,0,1e-04
4026851,0,0.0068
4026852,0,0.0015
4026853,0,0.0076
4026854,0,0.0013
4026855,0,0.0106
4026856,0,0.0
4026857,0,0.0027
4026858,0,0.0129
4026859,0,0.0005
4026860,0,0.0051
4026861,0,0.159
4026862,0,0.0015
4026863,0,0.0063
4026864,0,0.0004
4026865,0,0.0236
4026866,0,0.0002
4026867,0,1e-04
4026868,0,0.0048
4026869,0,0.001
4026870,0,0.0036
4026871,0,0.0127
4026872,0,0.0493
4026873,0,0.0085
4026874,0,0.0002
4026875,0,0.0004
4026876,0,0.0016
4026877,0,0.0129
4026878,0,0.0034
4026879,0,0.1683
4026880,0,0.0287
4026881,0,0.0037
4026882,1,0.5127
4026883,0,0.0041
4026884,0,0.0013
4026885,0,1e-04
4026886,0,0.0058
4026887,0,1e-04
4026888,0,0.0009
4026889,0,0.0029
4026890,0,1e-04
4026891,0,0.4968
4026892,0,0.0005
4026893,0,0.0
4026894,0,0.0008
4026895,0,0.0007
4026896,0,0.0354
4026897,0,0.0004
4026898,0,0.0059
4026899,0,0.0404
4026900,0,0.0006
4026901,0,0.0115
4026902,0,0.2997
4026903,0,0.0735
4026904,0,0.0029
4026905,0,0.0087
4026906,0,0.0006
4026907,0,0.0004
4026908,0,0.0062
4026909,0,0.0004
4026910,0,0.441
4026911,0,0.0771
4026912,0,0.0002
4026913,0,0.0931
4026914,0,0.0229
4026915,0,0.0353
4026916,0,0.0031
4026917,0,0.002
4026918,0,0.0004
4026919,0,0.0044
4026920,0,0.0051
4026921,0,0.0004
4026922,0,0.0152
4026923,0,1e-04
4026924,0,0.0022
4026925,0,1e-04
4026926,0,0.0118
4026927,0,0.0004
4026928,0,0.0019
4026929,0,0.0056
4026930,0,0.0012
4026931,0,0.0004
4026932,0,0.0005
4026933,0,0.0012
4026934,0,0.0004
4026935,0,0.0104
4026936,0,0.0023
4026937,0,0.0096
4026938,0,0.0271
4026939,0,0.0017
4026940,0,0.0
4026941,0,0.0008
4026942,0,0.0061
4026943,0,0.0
4026944,0,0.002
4026945,0,0.0082
4026946,0,0.0005
4026947,0,0.0004
4026948,0,1e-04
4026949,0,0.0002
4026950,0,0.0021
4026951,0,0.1088
4026952,0,0.0099
4026953,0,0.0754
4026954,0,0.0004
4026955,0,0.0002
4026956,0,1e-04
4026957,0,0.0116
4026958,0,0.0005
4026959,0,0.0041
4026960,0,0.0
4026961,0,0.0026
4026962,0,1e-04
4026963,0,0.0003
4026964,0,0.0005
4026965,0,1e-04
4026966,0,0.0078
4026967,0,0.0087
4026968,0,0.0
4026969,0,0.0123
4026970,0,0.0003
4026971,0,1e-04
4026972,0,0.0555
4026973,0,0.0005
4026974,0,0.1245
4026975,0,0.0161
4026976,0,0.0008
4026977,0,0.0
4026978,0,1e-04
4026979,0,0.0036
4026980,0,0.0038
4026981,0,0.0045
4026982,0,0.0009
4026983,0,0.0009
4026984,0,0.006
4026985,0,1e-04
4026986,0,0.0014
4026987,0,0.0007
4026988,0,0.0139
4026989,0,0.0012
4026990,0,0.0016
4026991,0,0.0078
4026992,0,0.0032
4026993,0,0.0037
4026994,0,0.0003
4026995,0,0.0035
4026996,0,0.0021
4026997,0,0.0141
4026998,0,0.0055
4026999,0,0.0005
4027000,0,0.0014
4027001,0,0.0003
4027002,0,0.0043
4027003,0,0.0024
4027004,0,0.0002
4027005,0,1e-04
4027006,0,0.042
4027007,0,0.0034
4027008,0,0.0
4027009,0,0.0025
4027010,0,1e-04
4027011,0,0.1301
4027012,0,1e-04
4027013,0,0.0025
4027014,0,0.0164
4027015,0,0.4197
4027016,0,0.0003
4027017,0,0.0008
4027018,0,1e-04
4027019,0,0.0005
4027020,0,0.0033
4027021,0,0.0004
4027022,0,0.2247
4027023,0,0.0008
4027024,0,0.0
4027025,0,0.0002
4027026,0,0.0097
4027027,0,0.0002
4027028,0,0.0083
4027029,0,0.0002
4027030,0,0.0061
4027031,0,0.0034
4027032,0,0.0002
4027033,0,0.0006
4027034,0,1e-04
4027035,0,0.0004
4027036,0,0.001
4027037,0,0.0214
4027038,0,0.0015
4027039,0,0.0322
4027040,0,0.0206
4027041,0,0.0184
4027042,0,0.0005
4027043,0,0.0102
4027044,0,1e-04
4027045,0,0.0002
4027046,0,1e-04
4027047,0,0.0042
4027048,0,0.0038
4027049,0,0.0008
4027050,0,0.0004
4027051,0,0.0002
4027052,0,0.0041
4027053,0,0.0087
4027054,0,0.0009
4027055,0,0.0072
4027056,0,0.0003
4027057,0,0.001
4027058,0,0.0013
4027059,0,0.0008
4027060,0,0.0002
4027061,0,0.0028
4027062,0,0.0011
4027063,0,0.0021
4027064,0,0.0033
4027065,0,0.0005
4027066,0,0.0083
4027067,0,0.0
4027068,0,0.0014
4027069,0,0.0005
4027070,0,0.0064
4027071,0,0.0015
4027072,0,0.0008
4027073,0,0.0244
4027074,0,0.0062
4027075,0,0.0088
4027076,0,0.0002
4027077,0,0.0014
4027078,0,0.0089
4027079,0,0.0136
4027080,0,0.0119
4027081,0,0.0
4027082,0,0.0021
4027083,0,0.0066
4027084,0,0.001
4027085,0,0.0598
4027086,0,0.0006
4027087,0,0.001
4027088,0,0.0018
4027089,0,0.003
4027090,0,0.0015
4027091,0,0.0003
4027092,0,0.0033
4027093,0,0.0217
4027094,0,0.0072
4027095,0,0.0026
4027096,0,0.0059
4027097,0,0.0058
4027098,0,0.0006
4027099,0,0.1113
4027100,0,0.013
4027101,0,0.0002
4027102,0,0.001
4027103,0,0.0046
4027104,0,0.0009
4027105,0,0.0045
4027106,0,0.001
4027107,0,0.0002
4027108,0,1e-04
4027109,0,0.0008
4027110,0,0.0003
4027111,0,0.0098
4027112,0,0.001
4027113,0,0.0019
4027114,0,0.0006
4027115,0,0.0006
4027116,0,0.0122
4027117,0,0.0187
4027118,0,0.004
4027119,0,0.0006
4027120,0,0.0303
4027121,0,0.0024
4027122,0,0.0021
4027123,0,0.0021
4027124,0,0.003
4027125,0,0.013
4027126,0,0.0017
4027127,0,0.0006
4027128,0,0.0014
4027129,0,0.0002
4027130,0,1e-04
4027131,0,0.0012
4027132,0,0.0
4027133,0,0.0018
4027134,0,0.0005
4027135,0,0.0006
4027136,0,0.0002
4027137,0,0.3323
4027138,0,0.0009
4027139,0,0.0167
4027140,0,0.0143
4027141,0,0.0005
4027142,0,0.0002
4027143,0,0.002
4027144,0,0.0044
4027145,0,0.0011
4027146,0,0.003
4027147,0,0.0015
4027148,0,0.0049
4027149,0,0.182
4027150,0,0.0004
4027151,0,0.0039
4027152,0,0.0024
4027153,0,0.0007
4027154,0,0.0187
4027155,0,1e-04
4027156,0,0.0005
4027157,0,0.0007
4027158,0,0.0351
4027159,0,0.0005
4027160,0,0.0048
4027161,0,0.0006
4027162,0,0.1299
4027163,0,0.004
4027164,0,0.1342
4027165,0,0.0026
4027166,0,0.0067
4027167,0,0.0002
4027168,0,0.0063
4027169,0,0.0
4027170,0,0.1693
4027171,0,1e-04
4027172,0,0.0049
4027173,0,0.0002
4027174,0,0.0011
4027175,0,0.0066
4027176,0,0.0033
4027177,0,0.0037
4027178,0,0.0006
4027179,0,0.0028
4027180,0,0.0086
4027181,0,0.0011
4027182,0,0.0003
4027183,0,0.0143
4027184,0,0.0005
4027185,0,0.0023
4027186,0,0.0002
4027187,0,0.0106
4027188,0,0.0019
4027189,0,0.0012
4027190,0,0.0011
4027191,0,0.0005
4027192,0,0.0665
4027193,0,0.0028
4027194,0,0.0002
4027195,0,0.0042
4027196,0,0.0027
4027197,0,0.0121
4027198,0,0.2438
4027199,0,0.0093
4027200,0,0.0021
4027201,0,0.0008
4027202,0,0.0003
4027203,0,0.0083
4027204,0,0.0002
4027205,0,0.0031
4027206,0,0.0003
4027207,0,0.0006
4027208,0,0.001
4027209,0,0.0028
4027210,0,0.0523
4027211,0,0.0176
4027212,0,0.0021
4027213,0,0.0018
4027214,0,0.0248
4027215,0,0.0005
4027216,0,0.0008
4027217,0,1e-04
4027218,0,0.0019
4027219,0,0.0016
4027220,0,0.0088
4027221,0,0.0054
4027222,0,0.001
4027223,0,0.0013
4027224,0,0.0012
4027225,0,0.0049
4027226,0,1e-04
4027227,0,0.0221
4027228,0,0.0002
4027229,0,0.0003
4027230,0,0.0069
4027231,0,0.0019
4027232,0,1e-04
4027233,0,0.001
4027234,0,0.0143
4027235,0,0.0
4027236,0,0.0002
4027237,0,0.0037
4027238,0,0.0009
4027239,0,0.0007
4027240,0,0.0142
4027241,0,1e-04
4027242,0,0.0045
4027243,0,0.005
4027244,0,1e-04
4027245,0,0.0016
4027246,0,0.004
4027247,0,0.0029
4027248,0,0.0122
4027249,0,1e-04
4027250,0,0.0037
4027251,0,0.0124
4027252,0,0.0416
4027253,0,0.3208
4027254,0,0.001
4027255,0,0.0
4027256,0,0.0044
4027257,0,0.0015
4027258,0,0.0009
4027259,0,0.0037
4027260,0,0.01
4027261,0,0.0006
4027262,0,0.0046
4027263,0,0.0104
4027264,0,0.0241
4027265,0,0.0069
4027266,0,0.4281
4027267,0,0.0004
4027268,0,0.0027
4027269,0,0.4945
4027270,0,0.0
4027271,0,0.005
4027272,0,0.0028
4027273,0,0.0085
4027274,0,0.0005
4027275,0,0.0008
4027276,0,0.0185
4027277,0,0.0068
4027278,0,0.0199
4027279,0,0.0002
4027280,0,0.0053
4027281,0,0.0015
4027282,0,0.0005
4027283,0,0.0755
4027284,0,0.0
4027285,0,0.0
4027286,0,1e-04
4027287,0,0.0004
4027288,0,0.0015
4027289,0,0.0013
4027290,0,0.0003
4027291,0,0.0023
4027292,0,0.0097
4027293,0,0.0308
4027294,0,0.0909
4027295,0,1e-04
4027296,0,0.0058
4027297,0,0.0317
4027298,0,0.0008
4027299,1,0.9827
4027300,0,0.0008
4027301,0,0.0019
4027302,0,0.0916
4027303,0,0.3957
4027304,0,0.0008
4027305,0,0.0076
4027306,0,0.0075
4027307,0,0.1396
4027308,0,0.0041
4027309,0,0.0
4027310,0,0.0024
4027311,0,0.0018
4027312,0,0.0005
4027313,0,0.0089
4027314,0,0.0018
4027315,0,0.0002
4027316,0,0.0002
4027317,0,0.0009
4027318,0,0.0003
4027319,0,0.0306
4027320,0,0.0005
4027321,0,0.0191
4027322,0,0.0044
4027323,0,0.0004
4027324,0,0.0004
4027325,0,0.0009
4027326,0,0.0014
4027327,0,0.0002
4027328,0,0.0143
4027329,0,0.0073
4027330,0,0.0011
4027331,0,0.0012
4027332,0,0.1191
4027333,0,0.0014
4027334,0,0.0034
4027335,0,0.0015
4027336,0,0.0014
4027337,0,0.0032
4027338,0,0.0003
4027339,0,1e-04
4027340,0,0.0095
4027341,0,0.0007
4027342,0,0.0003
4027343,0,1e-04
4027344,0,0.0032
4027345,0,0.0006
4027346,0,1e-04
4027347,0,0.0712
4027348,0,0.0008
4027349,0,0.0002
4027350,0,0.0006
4027351,0,0.0008
4027352,0,0.0
4027353,0,0.0004
4027354,0,0.0193
4027355,0,0.0049
4027356,0,0.0028
4027357,0,1e-04
4027358,0,0.0
4027359,0,0.0004
4027360,0,0.0003
4027361,0,0.0023
4027362,0,0.0026
4027363,0,0.0101
4027364,0,0.0035
4027365,0,0.0013
4027366,0,0.001
4027367,0,0.0002
4027368,0,0.0
4027369,0,0.0032
4027370,0,0.0039
4027371,0,0.0003
4027372,0,0.0071
4027373,0,0.0006
4027374,0,0.0004
4027375,0,0.0006
4027376,0,0.0117
4027377,0,0.003
4027378,0,0.0
4027379,0,0.0012
4027380,0,0.011
4027381,0,0.0018
4027382,0,0.0004
4027383,0,0.0003
4027384,0,0.0202
4027385,0,0.0014
4027386,0,0.026
4027387,0,0.006
4027388,0,0.001
4027389,0,0.0014
4027390,0,0.0051
4027391,0,0.0017
4027392,0,0.0058
4027393,0,0.0008
4027394,0,0.0124
4027395,0,1e-04
4027396,0,0.0527
4027397,0,0.01
4027398,0,0.003
4027399,0,0.0023
4027400,0,0.0034
4027401,0,0.0032
4027402,0,0.0
4027403,0,0.0002
4027404,0,0.0029
4027405,0,0.036
4027406,0,0.0029
4027407,1,0.5282
4027408,0,0.0017
4027409,0,0.0028
4027410,0,0.0057
4027411,0,0.0013
4027412,0,0.0005
4027413,0,0.0429
4027414,0,0.2485
4027415,0,0.0004
4027416,0,0.0718
4027417,1,0.8606
4027418,0,0.0003
4027419,0,0.0002
4027420,0,0.0011
4027421,0,0.0111
4027422,0,0.136
4027423,0,0.0005
4027424,0,0.0
4027425,0,0.1934
4027426,0,0.0065
4027427,1,0.9139
4027428,0,0.0037
4027429,0,0.0006
4027430,0,0.0009
4027431,0,0.0039
4027432,0,1e-04
4027433,0,0.0026
4027434,0,0.0007
4027435,0,0.001
4027436,0,0.0008
4027437,0,0.003
4027438,0,0.0004
4027439,0,0.042
4027440,0,0.0173
4027441,0,0.0179
4027442,0,0.0168
4027443,0,0.0011
4027444,0,0.0022
4027445,0,0.0005
4027446,0,0.0011
4027447,0,0.0158
4027448,0,1e-04
4027449,0,0.3963
4027450,0,0.0021
4027451,0,0.0031
4027452,0,0.001
4027453,0,0.0024
4027454,0,0.0
4027455,0,0.0021
4027456,0,0.0027
4027457,0,1e-04
4027458,0,0.0003
4027459,0,0.0014
4027460,0,0.0094
4027461,0,0.0016
4027462,0,0.0006
4027463,0,1e-04
4027464,0,0.001
4027465,0,0.0003
